0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,
29,-0.182142857143,-0.192759562842,-0.200779376499,-0.207051282051,-0.212090558767,-0.216228070175,-0.219685990338,-0.222619047619,-0.225138312586,-0.227325581395,-0.229242424242,-0.230936073059,-0.232443365696,-0.233793456033,-0.235009718173,-0.236111111111,-0.237113174182,-0.238028764805,-0.238868613139,-0.239641744548,-0.240355805243,-0.241017316017,-0.241631871955,-0.242204301075,-0.242738791423,-0.243238993711,-0.243708104814,-0.24414893617,-0.244563970166,-0.253288740245,-0.261991869919,-0.270675105485,-0.279340010272,-0.287987987988,-0.296620302587,-0.305238095238,-0.313842398884,-0.322434150772,-0.331014203285,-0.339583333333,-0.348142250531,-0.356691604323,-0.365231990232,-0.373763955343,-0.382288003126,-0.390804597701,-0.399314167606,-0.407817109145,-0.416313789359,-0.424804548685,-0.433289703316,-0.441769547325,-0.450244354567,-0.458714380384,-0.467179863148,-0.475641025641,-0.484098076317,-0.492551210428,-0.50100061106,-0.50944645006,
30,-0.182142857143,-0.192759562842,-0.200779376499,-0.207051282051,-0.212090558767,-0.216228070175,-0.219685990338,-0.222619047619,-0.225138312586,-0.227325581395,-0.229242424242,-0.230936073059,-0.232443365696,-0.233793456033,-0.235009718173,-0.236111111111,-0.237113174182,-0.238028764805,-0.238868613139,-0.239641744548,-0.240355805243,-0.241017316017,-0.241631871955,-0.242204301075,-0.242738791423,-0.243238993711,-0.243708104814,-0.24414893617,-0.244563970166,-0.244955406912,-0.253658536585,-0.262341772152,-0.271006676939,-0.279654654655,-0.288286969253,-0.296904761905,-0.305509065551,-0.314100817439,-0.322680869951,-0.33125,-0.339808917197,-0.348358270989,-0.356898656899,-0.36543062201,-0.373954669793,-0.382471264368,-0.390980834273,-0.399483775811,-0.407980456026,-0.416471215352,-0.424956369983,-0.433436213992,-0.441911021234,-0.450381047051,-0.458846529814,-0.467307692308,-0.475764742983,-0.484217877095,-0.492667277727,-0.501113116727,
31,-0.182142857143,-0.192759562842,-0.200779376499,-0.207051282051,-0.212090558767,-0.216228070175,-0.219685990338,-0.222619047619,-0.225138312586,-0.227325581395,-0.229242424242,-0.230936073059,-0.232443365696,-0.233793456033,-0.235009718173,-0.236111111111,-0.237113174182,-0.238028764805,-0.238868613139,-0.239641744548,-0.240355805243,-0.241017316017,-0.241631871955,-0.242204301075,-0.242738791423,-0.243238993711,-0.243708104814,-0.24414893617,-0.244563970166,-0.244955406912,-0.245325203252,-0.254008438819,-0.262673343606,-0.271321321321,-0.27995363592,-0.288571428571,-0.297175732218,-0.305767484105,-0.314347536618,-0.322916666667,-0.331475583864,-0.340024937656,-0.348565323565,-0.357097288676,-0.36562133646,-0.374137931034,-0.382647500939,-0.391150442478,-0.399647122693,-0.408137882018,-0.416623036649,-0.425102880658,-0.4335776879,-0.442047713718,-0.450513196481,-0.458974358974,-0.46743140965,-0.475884543762,-0.484333944394,-0.492779783394,
32,-0.182142857143,-0.192759562842,-0.200779376499,-0.207051282051,-0.212090558767,-0.216228070175,-0.219685990338,-0.222619047619,-0.225138312586,-0.227325581395,-0.229242424242,-0.230936073059,-0.232443365696,-0.233793456033,-0.235009718173,-0.236111111111,-0.237113174182,-0.238028764805,-0.238868613139,-0.239641744548,-0.240355805243,-0.241017316017,-0.241631871955,-0.242204301075,-0.242738791423,-0.243238993711,-0.243708104814,-0.24414893617,-0.244563970166,-0.244955406912,-0.245325203252,-0.245675105485,-0.254340010272,-0.262987987988,-0.271620302587,-0.280238095238,-0.288842398884,-0.297434150772,-0.306014203285,-0.314583333333,-0.323142250531,-0.331691604323,-0.340231990232,-0.348763955343,-0.357288003126,-0.365804597701,-0.374314167606,-0.382817109145,-0.391313789359,-0.399804548685,-0.408289703316,-0.416769547325,-0.425244354567,-0.433714380384,-0.442179863148,-0.450641025641,-0.459098076317,-0.467551210428,-0.47600061106,-0.48444645006,
33,-0.182142857143,-0.192759562842,-0.200779376499,-0.207051282051,-0.212090558767,-0.216228070175,-0.219685990338,-0.222619047619,-0.225138312586,-0.227325581395,-0.229242424242,-0.230936073059,-0.232443365696,-0.233793456033,-0.235009718173,-0.236111111111,-0.237113174182,-0.238028764805,-0.238868613139,-0.239641744548,-0.240355805243,-0.241017316017,-0.241631871955,-0.242204301075,-0.242738791423,-0.243238993711,-0.243708104814,-0.24414893617,-0.244563970166,-0.244955406912,-0.245325203252,-0.245675105485,-0.246006676939,-0.254654654655,-0.263286969253,-0.271904761905,-0.280509065551,-0.289100817439,-0.297680869951,-0.30625,-0.314808917197,-0.323358270989,-0.331898656899,-0.34043062201,-0.348954669793,-0.357471264368,-0.365980834273,-0.374483775811,-0.382980456026,-0.391471215352,-0.399956369983,-0.408436213992,-0.416911021234,-0.425381047051,-0.433846529814,-0.442307692308,-0.450764742983,-0.459217877095,-0.467667277727,-0.476113116727,
34,-0.182142857143,-0.192759562842,-0.200779376499,-0.207051282051,-0.212090558767,-0.216228070175,-0.219685990338,-0.222619047619,-0.225138312586,-0.227325581395,-0.229242424242,-0.230936073059,-0.232443365696,-0.233793456033,-0.235009718173,-0.236111111111,-0.237113174182,-0.238028764805,-0.238868613139,-0.239641744548,-0.240355805243,-0.241017316017,-0.241631871955,-0.242204301075,-0.242738791423,-0.243238993711,-0.243708104814,-0.24414893617,-0.244563970166,-0.244955406912,-0.245325203252,-0.245675105485,-0.246006676939,-0.246321321321,-0.25495363592,-0.263571428571,-0.272175732218,-0.280767484105,-0.289347536618,-0.297916666667,-0.306475583864,-0.315024937656,-0.323565323565,-0.332097288676,-0.34062133646,-0.349137931034,-0.357647500939,-0.366150442478,-0.374647122693,-0.383137882018,-0.391623036649,-0.400102880658,-0.4085776879,-0.417047713718,-0.425513196481,-0.433974358974,-0.44243140965,-0.450884543762,-0.459333944394,-0.467779783394,
35,-0.182142857143,-0.192759562842,-0.200779376499,-0.207051282051,-0.212090558767,-0.216228070175,-0.219685990338,-0.222619047619,-0.225138312586,-0.227325581395,-0.229242424242,-0.230936073059,-0.232443365696,-0.233793456033,-0.235009718173,-0.236111111111,-0.237113174182,-0.238028764805,-0.238868613139,-0.239641744548,-0.240355805243,-0.241017316017,-0.241631871955,-0.242204301075,-0.242738791423,-0.243238993711,-0.243708104814,-0.24414893617,-0.244563970166,-0.244955406912,-0.245325203252,-0.245675105485,-0.246006676939,-0.246321321321,-0.246620302587,-0.255238095238,-0.263842398884,-0.272434150772,-0.281014203285,-0.289583333333,-0.298142250531,-0.306691604323,-0.315231990232,-0.323763955343,-0.332288003126,-0.340804597701,-0.349314167606,-0.357817109145,-0.366313789359,-0.374804548685,-0.383289703316,-0.391769547325,-0.400244354567,-0.408714380384,-0.417179863148,-0.425641025641,-0.434098076317,-0.442551210428,-0.45100061106,-0.45944645006,
36,-0.182142857143,-0.192759562842,-0.200779376499,-0.207051282051,-0.212090558767,-0.216228070175,-0.219685990338,-0.222619047619,-0.225138312586,-0.227325581395,-0.229242424242,-0.230936073059,-0.232443365696,-0.233793456033,-0.235009718173,-0.236111111111,-0.237113174182,-0.238028764805,-0.238868613139,-0.239641744548,-0.240355805243,-0.241017316017,-0.241631871955,-0.242204301075,-0.242738791423,-0.243238993711,-0.243708104814,-0.24414893617,-0.244563970166,-0.244955406912,-0.245325203252,-0.245675105485,-0.246006676939,-0.246321321321,-0.246620302587,-0.246904761905,-0.255509065551,-0.264100817439,-0.272680869951,-0.28125,-0.289808917197,-0.298358270989,-0.306898656899,-0.31543062201,-0.323954669793,-0.332471264368,-0.340980834273,-0.349483775811,-0.357980456026,-0.366471215352,-0.374956369983,-0.383436213992,-0.391911021234,-0.400381047051,-0.408846529814,-0.417307692308,-0.425764742983,-0.434217877095,-0.442667277727,-0.451113116727,
37,-0.182142857143,-0.192759562842,-0.200779376499,-0.207051282051,-0.212090558767,-0.216228070175,-0.219685990338,-0.222619047619,-0.225138312586,-0.227325581395,-0.229242424242,-0.230936073059,-0.232443365696,-0.233793456033,-0.235009718173,-0.236111111111,-0.237113174182,-0.238028764805,-0.238868613139,-0.239641744548,-0.240355805243,-0.241017316017,-0.241631871955,-0.242204301075,-0.242738791423,-0.243238993711,-0.243708104814,-0.24414893617,-0.244563970166,-0.244955406912,-0.245325203252,-0.245675105485,-0.246006676939,-0.246321321321,-0.246620302587,-0.246904761905,-0.247175732218,-0.255767484105,-0.264347536618,-0.272916666667,-0.281475583864,-0.290024937656,-0.298565323565,-0.307097288676,-0.31562133646,-0.324137931034,-0.332647500939,-0.341150442478,-0.349647122693,-0.358137882018,-0.366623036649,-0.375102880658,-0.3835776879,-0.392047713718,-0.400513196481,-0.408974358974,-0.41743140965,-0.425884543762,-0.434333944394,-0.442779783394,
38,-0.182142857143,-0.192759562842,-0.200779376499,-0.207051282051,-0.212090558767,-0.216228070175,-0.219685990338,-0.222619047619,-0.225138312586,-0.227325581395,-0.229242424242,-0.230936073059,-0.232443365696,-0.233793456033,-0.235009718173,-0.236111111111,-0.237113174182,-0.238028764805,-0.238868613139,-0.239641744548,-0.240355805243,-0.241017316017,-0.241631871955,-0.242204301075,-0.242738791423,-0.243238993711,-0.243708104814,-0.24414893617,-0.244563970166,-0.244955406912,-0.245325203252,-0.245675105485,-0.246006676939,-0.246321321321,-0.246620302587,-0.246904761905,-0.247175732218,-0.247434150772,-0.256014203285,-0.264583333333,-0.273142250531,-0.281691604323,-0.290231990232,-0.298763955343,-0.307288003126,-0.315804597701,-0.324314167606,-0.332817109145,-0.341313789359,-0.349804548685,-0.358289703316,-0.366769547325,-0.375244354567,-0.383714380384,-0.392179863148,-0.400641025641,-0.409098076317,-0.417551210428,-0.42600061106,-0.43444645006,
39,-0.182142857143,-0.192759562842,-0.200779376499,-0.207051282051,-0.212090558767,-0.216228070175,-0.219685990338,-0.222619047619,-0.225138312586,-0.227325581395,-0.229242424242,-0.230936073059,-0.232443365696,-0.233793456033,-0.235009718173,-0.236111111111,-0.237113174182,-0.238028764805,-0.238868613139,-0.239641744548,-0.240355805243,-0.241017316017,-0.241631871955,-0.242204301075,-0.242738791423,-0.243238993711,-0.243708104814,-0.24414893617,-0.244563970166,-0.244955406912,-0.245325203252,-0.245675105485,-0.246006676939,-0.246321321321,-0.246620302587,-0.246904761905,-0.247175732218,-0.247434150772,-0.247680869951,-0.25625,-0.264808917197,-0.273358270989,-0.281898656899,-0.29043062201,-0.298954669793,-0.307471264368,-0.315980834273,-0.324483775811,-0.332980456026,-0.341471215352,-0.349956369983,-0.358436213992,-0.366911021234,-0.375381047051,-0.383846529814,-0.392307692308,-0.400764742983,-0.409217877095,-0.417667277727,-0.426113116727,
40,-0.182142857143,-0.192759562842,-0.200779376499,-0.207051282051,-0.212090558767,-0.216228070175,-0.219685990338,-0.222619047619,-0.225138312586,-0.227325581395,-0.229242424242,-0.230936073059,-0.232443365696,-0.233793456033,-0.235009718173,-0.236111111111,-0.237113174182,-0.238028764805,-0.238868613139,-0.239641744548,-0.240355805243,-0.241017316017,-0.241631871955,-0.242204301075,-0.242738791423,-0.243238993711,-0.243708104814,-0.24414893617,-0.244563970166,-0.244955406912,-0.245325203252,-0.245675105485,-0.246006676939,-0.246321321321,-0.246620302587,-0.246904761905,-0.247175732218,-0.247434150772,-0.247680869951,-0.247916666667,-0.256475583864,-0.265024937656,-0.273565323565,-0.282097288676,-0.29062133646,-0.299137931034,-0.307647500939,-0.316150442478,-0.324647122693,-0.333137882018,-0.341623036649,-0.350102880658,-0.3585776879,-0.367047713718,-0.375513196481,-0.383974358974,-0.39243140965,-0.400884543762,-0.409333944394,-0.417779783394,
41,-0.182142857143,-0.192759562842,-0.200779376499,-0.207051282051,-0.212090558767,-0.216228070175,-0.219685990338,-0.222619047619,-0.225138312586,-0.227325581395,-0.229242424242,-0.230936073059,-0.232443365696,-0.233793456033,-0.235009718173,-0.236111111111,-0.237113174182,-0.238028764805,-0.238868613139,-0.239641744548,-0.240355805243,-0.241017316017,-0.241631871955,-0.242204301075,-0.242738791423,-0.243238993711,-0.243708104814,-0.24414893617,-0.244563970166,-0.244955406912,-0.245325203252,-0.245675105485,-0.246006676939,-0.246321321321,-0.246620302587,-0.246904761905,-0.247175732218,-0.247434150772,-0.247680869951,-0.247916666667,-0.248142250531,-0.256691604323,-0.265231990232,-0.273763955343,-0.282288003126,-0.290804597701,-0.299314167606,-0.307817109145,-0.316313789359,-0.324804548685,-0.333289703316,-0.341769547325,-0.350244354567,-0.358714380384,-0.367179863148,-0.375641025641,-0.384098076317,-0.392551210428,-0.40100061106,-0.40944645006,
42,-0.182142857143,-0.192759562842,-0.200779376499,-0.207051282051,-0.212090558767,-0.216228070175,-0.219685990338,-0.222619047619,-0.225138312586,-0.227325581395,-0.229242424242,-0.230936073059,-0.232443365696,-0.233793456033,-0.235009718173,-0.236111111111,-0.237113174182,-0.238028764805,-0.238868613139,-0.239641744548,-0.240355805243,-0.241017316017,-0.241631871955,-0.242204301075,-0.242738791423,-0.243238993711,-0.243708104814,-0.24414893617,-0.244563970166,-0.244955406912,-0.245325203252,-0.245675105485,-0.246006676939,-0.246321321321,-0.246620302587,-0.246904761905,-0.247175732218,-0.247434150772,-0.247680869951,-0.247916666667,-0.248142250531,-0.248358270989,-0.256898656899,-0.26543062201,-0.273954669793,-0.282471264368,-0.290980834273,-0.299483775811,-0.307980456026,-0.316471215352,-0.324956369983,-0.333436213992,-0.341911021234,-0.350381047051,-0.358846529814,-0.367307692308,-0.375764742983,-0.384217877095,-0.392667277727,-0.401113116727,
43,-0.182142857143,-0.192759562842,-0.200779376499,-0.207051282051,-0.212090558767,-0.216228070175,-0.219685990338,-0.222619047619,-0.225138312586,-0.227325581395,-0.229242424242,-0.230936073059,-0.232443365696,-0.233793456033,-0.235009718173,-0.236111111111,-0.237113174182,-0.238028764805,-0.238868613139,-0.239641744548,-0.240355805243,-0.241017316017,-0.241631871955,-0.242204301075,-0.242738791423,-0.243238993711,-0.243708104814,-0.24414893617,-0.244563970166,-0.244955406912,-0.245325203252,-0.245675105485,-0.246006676939,-0.246321321321,-0.246620302587,-0.246904761905,-0.247175732218,-0.247434150772,-0.247680869951,-0.247916666667,-0.248142250531,-0.248358270989,-0.248565323565,-0.257097288676,-0.26562133646,-0.274137931034,-0.282647500939,-0.291150442478,-0.299647122693,-0.308137882018,-0.316623036649,-0.325102880658,-0.3335776879,-0.342047713718,-0.350513196481,-0.358974358974,-0.36743140965,-0.375884543762,-0.384333944394,-0.392779783394,
44,-0.182142857143,-0.192759562842,-0.200779376499,-0.207051282051,-0.212090558767,-0.216228070175,-0.219685990338,-0.222619047619,-0.225138312586,-0.227325581395,-0.229242424242,-0.230936073059,-0.232443365696,-0.233793456033,-0.235009718173,-0.236111111111,-0.237113174182,-0.238028764805,-0.238868613139,-0.239641744548,-0.240355805243,-0.241017316017,-0.241631871955,-0.242204301075,-0.242738791423,-0.243238993711,-0.243708104814,-0.24414893617,-0.244563970166,-0.244955406912,-0.245325203252,-0.245675105485,-0.246006676939,-0.246321321321,-0.246620302587,-0.246904761905,-0.247175732218,-0.247434150772,-0.247680869951,-0.247916666667,-0.248142250531,-0.248358270989,-0.248565323565,-0.248763955343,-0.257288003126,-0.265804597701,-0.274314167606,-0.282817109145,-0.291313789359,-0.299804548685,-0.308289703316,-0.316769547325,-0.325244354567,-0.333714380384,-0.342179863148,-0.350641025641,-0.359098076317,-0.367551210428,-0.37600061106,-0.38444645006,
45,-0.182142857143,-0.192759562842,-0.200779376499,-0.207051282051,-0.212090558767,-0.216228070175,-0.219685990338,-0.222619047619,-0.225138312586,-0.227325581395,-0.229242424242,-0.230936073059,-0.232443365696,-0.233793456033,-0.235009718173,-0.236111111111,-0.237113174182,-0.238028764805,-0.238868613139,-0.239641744548,-0.240355805243,-0.241017316017,-0.241631871955,-0.242204301075,-0.242738791423,-0.243238993711,-0.243708104814,-0.24414893617,-0.244563970166,-0.244955406912,-0.245325203252,-0.245675105485,-0.246006676939,-0.246321321321,-0.246620302587,-0.246904761905,-0.247175732218,-0.247434150772,-0.247680869951,-0.247916666667,-0.248142250531,-0.248358270989,-0.248565323565,-0.248763955343,-0.248954669793,-0.257471264368,-0.265980834273,-0.274483775811,-0.282980456026,-0.291471215352,-0.299956369983,-0.308436213992,-0.316911021234,-0.325381047051,-0.333846529814,-0.342307692308,-0.350764742983,-0.359217877095,-0.367667277727,-0.376113116727,
46,-0.182142857143,-0.192759562842,-0.200779376499,-0.207051282051,-0.212090558767,-0.216228070175,-0.219685990338,-0.222619047619,-0.225138312586,-0.227325581395,-0.229242424242,-0.230936073059,-0.232443365696,-0.233793456033,-0.235009718173,-0.236111111111,-0.237113174182,-0.238028764805,-0.238868613139,-0.239641744548,-0.240355805243,-0.241017316017,-0.241631871955,-0.242204301075,-0.242738791423,-0.243238993711,-0.243708104814,-0.24414893617,-0.244563970166,-0.244955406912,-0.245325203252,-0.245675105485,-0.246006676939,-0.246321321321,-0.246620302587,-0.246904761905,-0.247175732218,-0.247434150772,-0.247680869951,-0.247916666667,-0.248142250531,-0.248358270989,-0.248565323565,-0.248763955343,-0.248954669793,-0.249137931034,-0.257647500939,-0.266150442478,-0.274647122693,-0.283137882018,-0.291623036649,-0.300102880658,-0.3085776879,-0.317047713718,-0.325513196481,-0.333974358974,-0.34243140965,-0.350884543762,-0.359333944394,-0.367779783394,
47,-0.182142857143,-0.192759562842,-0.200779376499,-0.207051282051,-0.212090558767,-0.216228070175,-0.219685990338,-0.222619047619,-0.225138312586,-0.227325581395,-0.229242424242,-0.230936073059,-0.232443365696,-0.233793456033,-0.235009718173,-0.236111111111,-0.237113174182,-0.238028764805,-0.238868613139,-0.239641744548,-0.240355805243,-0.241017316017,-0.241631871955,-0.242204301075,-0.242738791423,-0.243238993711,-0.243708104814,-0.24414893617,-0.244563970166,-0.244955406912,-0.245325203252,-0.245675105485,-0.246006676939,-0.246321321321,-0.246620302587,-0.246904761905,-0.247175732218,-0.247434150772,-0.247680869951,-0.247916666667,-0.248142250531,-0.248358270989,-0.248565323565,-0.248763955343,-0.248954669793,-0.249137931034,-0.249314167606,-0.257817109145,-0.266313789359,-0.274804548685,-0.283289703316,-0.291769547325,-0.300244354567,-0.308714380384,-0.317179863148,-0.325641025641,-0.334098076317,-0.342551210428,-0.35100061106,-0.35944645006,
48,-0.182142857143,-0.192759562842,-0.200779376499,-0.207051282051,-0.212090558767,-0.216228070175,-0.219685990338,-0.222619047619,-0.225138312586,-0.227325581395,-0.229242424242,-0.230936073059,-0.232443365696,-0.233793456033,-0.235009718173,-0.236111111111,-0.237113174182,-0.238028764805,-0.238868613139,-0.239641744548,-0.240355805243,-0.241017316017,-0.241631871955,-0.242204301075,-0.242738791423,-0.243238993711,-0.243708104814,-0.24414893617,-0.244563970166,-0.244955406912,-0.245325203252,-0.245675105485,-0.246006676939,-0.246321321321,-0.246620302587,-0.246904761905,-0.247175732218,-0.247434150772,-0.247680869951,-0.247916666667,-0.248142250531,-0.248358270989,-0.248565323565,-0.248763955343,-0.248954669793,-0.249137931034,-0.249314167606,-0.249483775811,-0.257980456026,-0.266471215352,-0.274956369983,-0.283436213992,-0.291911021234,-0.300381047051,-0.308846529814,-0.317307692308,-0.325764742983,-0.334217877095,-0.342667277727,-0.351113116727,
49,-0.182142857143,-0.192759562842,-0.200779376499,-0.207051282051,-0.212090558767,-0.216228070175,-0.219685990338,-0.222619047619,-0.225138312586,-0.227325581395,-0.229242424242,-0.230936073059,-0.232443365696,-0.233793456033,-0.235009718173,-0.236111111111,-0.237113174182,-0.238028764805,-0.238868613139,-0.239641744548,-0.240355805243,-0.241017316017,-0.241631871955,-0.242204301075,-0.242738791423,-0.243238993711,-0.243708104814,-0.24414893617,-0.244563970166,-0.244955406912,-0.245325203252,-0.245675105485,-0.246006676939,-0.246321321321,-0.246620302587,-0.246904761905,-0.247175732218,-0.247434150772,-0.247680869951,-0.247916666667,-0.248142250531,-0.248358270989,-0.248565323565,-0.248763955343,-0.248954669793,-0.249137931034,-0.249314167606,-0.249483775811,-0.249647122693,-0.258137882018,-0.266623036649,-0.275102880658,-0.2835776879,-0.292047713718,-0.300513196481,-0.308974358974,-0.31743140965,-0.325884543762,-0.334333944394,-0.342779783394,
50,-0.182142857143,-0.192759562842,-0.200779376499,-0.207051282051,-0.212090558767,-0.216228070175,-0.219685990338,-0.222619047619,-0.225138312586,-0.227325581395,-0.229242424242,-0.230936073059,-0.232443365696,-0.233793456033,-0.235009718173,-0.236111111111,-0.237113174182,-0.238028764805,-0.238868613139,-0.239641744548,-0.240355805243,-0.241017316017,-0.241631871955,-0.242204301075,-0.242738791423,-0.243238993711,-0.243708104814,-0.24414893617,-0.244563970166,-0.244955406912,-0.245325203252,-0.245675105485,-0.246006676939,-0.246321321321,-0.246620302587,-0.246904761905,-0.247175732218,-0.247434150772,-0.247680869951,-0.247916666667,-0.248142250531,-0.248358270989,-0.248565323565,-0.248763955343,-0.248954669793,-0.249137931034,-0.249314167606,-0.249483775811,-0.249647122693,-0.249804548685,-0.258289703316,-0.266769547325,-0.275244354567,-0.283714380384,-0.292179863148,-0.300641025641,-0.309098076317,-0.317551210428,-0.32600061106,-0.33444645006,
51,-0.182142857143,-0.192759562842,-0.200779376499,-0.207051282051,-0.212090558767,-0.216228070175,-0.219685990338,-0.222619047619,-0.225138312586,-0.227325581395,-0.229242424242,-0.230936073059,-0.232443365696,-0.233793456033,-0.235009718173,-0.236111111111,-0.237113174182,-0.238028764805,-0.238868613139,-0.239641744548,-0.240355805243,-0.241017316017,-0.241631871955,-0.242204301075,-0.242738791423,-0.243238993711,-0.243708104814,-0.24414893617,-0.244563970166,-0.244955406912,-0.245325203252,-0.245675105485,-0.246006676939,-0.246321321321,-0.246620302587,-0.246904761905,-0.247175732218,-0.247434150772,-0.247680869951,-0.247916666667,-0.248142250531,-0.248358270989,-0.248565323565,-0.248763955343,-0.248954669793,-0.249137931034,-0.249314167606,-0.249483775811,-0.249647122693,-0.249804548685,-0.249956369983,-0.258436213992,-0.266911021234,-0.275381047051,-0.283846529814,-0.292307692308,-0.300764742983,-0.309217877095,-0.317667277727,-0.326113116727,
52,-0.182142857143,-0.192759562842,-0.200779376499,-0.207051282051,-0.212090558767,-0.216228070175,-0.219685990338,-0.222619047619,-0.225138312586,-0.227325581395,-0.229242424242,-0.230936073059,-0.232443365696,-0.233793456033,-0.235009718173,-0.236111111111,-0.237113174182,-0.238028764805,-0.238868613139,-0.239641744548,-0.240355805243,-0.241017316017,-0.241631871955,-0.242204301075,-0.242738791423,-0.243238993711,-0.243708104814,-0.24414893617,-0.244563970166,-0.244955406912,-0.245325203252,-0.245675105485,-0.246006676939,-0.246321321321,-0.246620302587,-0.246904761905,-0.247175732218,-0.247434150772,-0.247680869951,-0.247916666667,-0.248142250531,-0.248358270989,-0.248565323565,-0.248763955343,-0.248954669793,-0.249137931034,-0.249314167606,-0.249483775811,-0.249647122693,-0.249804548685,-0.249956369983,-0.250102880658,-0.2585776879,-0.267047713718,-0.275513196481,-0.283974358974,-0.29243140965,-0.300884543762,-0.309333944394,-0.317779783394,
53,-0.182142857143,-0.192759562842,-0.200779376499,-0.207051282051,-0.212090558767,-0.216228070175,-0.219685990338,-0.222619047619,-0.225138312586,-0.227325581395,-0.229242424242,-0.230936073059,-0.232443365696,-0.233793456033,-0.235009718173,-0.236111111111,-0.237113174182,-0.238028764805,-0.238868613139,-0.239641744548,-0.240355805243,-0.241017316017,-0.241631871955,-0.242204301075,-0.242738791423,-0.243238993711,-0.243708104814,-0.24414893617,-0.244563970166,-0.244955406912,-0.245325203252,-0.245675105485,-0.246006676939,-0.246321321321,-0.246620302587,-0.246904761905,-0.247175732218,-0.247434150772,-0.247680869951,-0.247916666667,-0.248142250531,-0.248358270989,-0.248565323565,-0.248763955343,-0.248954669793,-0.249137931034,-0.249314167606,-0.249483775811,-0.249647122693,-0.249804548685,-0.249956369983,-0.250102880658,-0.250244354567,-0.258714380384,-0.267179863148,-0.275641025641,-0.284098076317,-0.292551210428,-0.30100061106,-0.30944645006,
54,-0.182142857143,-0.192759562842,-0.200779376499,-0.207051282051,-0.212090558767,-0.216228070175,-0.219685990338,-0.222619047619,-0.225138312586,-0.227325581395,-0.229242424242,-0.230936073059,-0.232443365696,-0.233793456033,-0.235009718173,-0.236111111111,-0.237113174182,-0.238028764805,-0.238868613139,-0.239641744548,-0.240355805243,-0.241017316017,-0.241631871955,-0.242204301075,-0.242738791423,-0.243238993711,-0.243708104814,-0.24414893617,-0.244563970166,-0.244955406912,-0.245325203252,-0.245675105485,-0.246006676939,-0.246321321321,-0.246620302587,-0.246904761905,-0.247175732218,-0.247434150772,-0.247680869951,-0.247916666667,-0.248142250531,-0.248358270989,-0.248565323565,-0.248763955343,-0.248954669793,-0.249137931034,-0.249314167606,-0.249483775811,-0.249647122693,-0.249804548685,-0.249956369983,-0.250102880658,-0.250244354567,-0.250381047051,-0.258846529814,-0.267307692308,-0.275764742983,-0.284217877095,-0.292667277727,-0.301113116727,
55,-0.182142857143,-0.192759562842,-0.200779376499,-0.207051282051,-0.212090558767,-0.216228070175,-0.219685990338,-0.222619047619,-0.225138312586,-0.227325581395,-0.229242424242,-0.230936073059,-0.232443365696,-0.233793456033,-0.235009718173,-0.236111111111,-0.237113174182,-0.238028764805,-0.238868613139,-0.239641744548,-0.240355805243,-0.241017316017,-0.241631871955,-0.242204301075,-0.242738791423,-0.243238993711,-0.243708104814,-0.24414893617,-0.244563970166,-0.244955406912,-0.245325203252,-0.245675105485,-0.246006676939,-0.246321321321,-0.246620302587,-0.246904761905,-0.247175732218,-0.247434150772,-0.247680869951,-0.247916666667,-0.248142250531,-0.248358270989,-0.248565323565,-0.248763955343,-0.248954669793,-0.249137931034,-0.249314167606,-0.249483775811,-0.249647122693,-0.249804548685,-0.249956369983,-0.250102880658,-0.250244354567,-0.250381047051,-0.250513196481,-0.258974358974,-0.26743140965,-0.275884543762,-0.284333944394,-0.292779783394,
56,-0.182142857143,-0.192759562842,-0.200779376499,-0.207051282051,-0.212090558767,-0.216228070175,-0.219685990338,-0.222619047619,-0.225138312586,-0.227325581395,-0.229242424242,-0.230936073059,-0.232443365696,-0.233793456033,-0.235009718173,-0.236111111111,-0.237113174182,-0.238028764805,-0.238868613139,-0.239641744548,-0.240355805243,-0.241017316017,-0.241631871955,-0.242204301075,-0.242738791423,-0.243238993711,-0.243708104814,-0.24414893617,-0.244563970166,-0.244955406912,-0.245325203252,-0.245675105485,-0.246006676939,-0.246321321321,-0.246620302587,-0.246904761905,-0.247175732218,-0.247434150772,-0.247680869951,-0.247916666667,-0.248142250531,-0.248358270989,-0.248565323565,-0.248763955343,-0.248954669793,-0.249137931034,-0.249314167606,-0.249483775811,-0.249647122693,-0.249804548685,-0.249956369983,-0.250102880658,-0.250244354567,-0.250381047051,-0.250513196481,-0.250641025641,-0.259098076317,-0.267551210428,-0.27600061106,-0.28444645006,
